trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
1022,NA,NA,NA,NA,NA,NA,0.066,NA
1023,NA,NA,NA,NA,NA,NA,0.066,NA
1024,NA,NA,NA,NA,NA,NA,0.066,NA
1025,NA,NA,NA,NA,NA,NA,0.066,NA
1026,NA,NA,NA,NA,NA,NA,0.066,NA
1027,NA,NA,NA,NA,NA,NA,0.066,NA
1028,NA,NA,NA,NA,NA,NA,0.066,NA
1029,NA,NA,NA,NA,NA,NA,0.066,NA
1030,NA,NA,NA,NA,NA,NA,0.066,NA
1031,NA,NA,NA,NA,NA,NA,0.066,NA
1032,NA,NA,NA,NA,NA,NA,0.066,NA
1033,NA,NA,NA,NA,NA,NA,0.066,NA
1034,NA,NA,NA,NA,NA,NA,0.066,NA
1035,NA,NA,NA,NA,NA,NA,0.066,NA
1036,NA,NA,NA,NA,NA,NA,0.066,NA
1037,NA,NA,NA,NA,NA,NA,0.066,NA
1038,NA,NA,NA,NA,NA,NA,0.066,NA
1039,NA,NA,NA,NA,NA,NA,0.066,NA
1040,NA,NA,NA,NA,NA,NA,0.066,NA
1041,NA,NA,NA,NA,NA,NA,0.066,NA
1042,NA,NA,NA,NA,NA,NA,0.066,NA
1043,NA,NA,NA,NA,NA,NA,0.066,NA
1044,NA,NA,NA,NA,NA,NA,0.066,NA
1045,NA,NA,NA,NA,NA,NA,0.066,NA
1046,NA,NA,NA,NA,NA,NA,0.066,NA
1047,NA,NA,NA,NA,NA,NA,0.066,NA
1048,NA,NA,NA,NA,NA,NA,0.066,NA
1049,NA,NA,NA,NA,NA,NA,0.066,NA
1050,NA,NA,NA,NA,NA,NA,0.066,NA
1051,NA,NA,NA,NA,NA,NA,0.066,NA
1052,NA,NA,NA,NA,NA,NA,0.066,NA
1053,NA,NA,NA,NA,NA,NA,0.066,NA
1054,NA,NA,NA,NA,NA,NA,0.066,NA
1055,NA,NA,NA,NA,NA,NA,0.066,NA
1056,NA,NA,NA,NA,NA,NA,0.066,NA
1057,NA,NA,NA,NA,NA,NA,0.066,NA
1058,NA,NA,NA,NA,NA,NA,0.066,NA
1059,NA,NA,NA,NA,NA,NA,0.066,NA
1060,NA,NA,NA,NA,NA,NA,0.066,NA
1061,NA,NA,NA,NA,NA,NA,0.066,NA
1062,NA,NA,NA,NA,NA,NA,0.066,NA
1063,NA,NA,NA,NA,NA,NA,0.066,NA
1064,NA,NA,NA,NA,NA,NA,0.066,NA
1065,NA,NA,NA,NA,NA,NA,0.066,NA
1066,NA,NA,NA,NA,NA,NA,0.066,NA
1067,NA,NA,NA,NA,NA,NA,0.066,NA
1068,NA,NA,NA,NA,NA,NA,0.066,NA
1069,NA,NA,NA,NA,NA,NA,0.066,NA
1070,NA,NA,NA,NA,NA,NA,0.066,NA
1071,NA,NA,NA,NA,NA,NA,0.066,NA
1072,NA,NA,NA,NA,NA,NA,0.066,NA
1073,NA,NA,NA,NA,NA,NA,0.066,NA
1074,NA,NA,NA,NA,NA,NA,0.066,NA
1075,NA,NA,NA,NA,NA,NA,0.066,NA
1076,NA,NA,NA,NA,NA,NA,0.066,NA
1077,NA,NA,NA,NA,NA,NA,0.066,NA
1078,NA,NA,NA,NA,NA,NA,0.066,NA
1079,NA,NA,NA,NA,NA,NA,0.066,NA
1080,NA,NA,NA,NA,NA,NA,0.066,NA
1081,NA,NA,NA,NA,NA,NA,0.066,NA
1082,NA,NA,NA,NA,NA,NA,0.066,NA
1083,NA,NA,NA,NA,NA,NA,0.066,NA
1084,NA,NA,NA,NA,NA,NA,0.066,NA
1085,NA,NA,NA,NA,NA,NA,0.066,NA
1086,NA,NA,NA,NA,NA,NA,0.066,NA
1087,NA,NA,NA,NA,NA,NA,0.066,NA
1088,NA,NA,NA,NA,NA,NA,0.066,NA
1089,NA,NA,NA,NA,NA,NA,0.066,NA
1090,NA,NA,NA,NA,NA,NA,0.066,NA
1091,NA,NA,NA,NA,NA,NA,0.066,NA
1092,NA,NA,NA,NA,NA,NA,0.066,NA
1093,NA,NA,NA,NA,NA,NA,0.066,NA
1094,NA,NA,NA,NA,NA,NA,0.066,NA
1095,NA,NA,NA,NA,NA,NA,0.066,NA
1096,NA,NA,NA,NA,NA,NA,0.066,NA
1097,NA,NA,NA,NA,NA,NA,0.066,NA
1098,NA,NA,NA,NA,NA,NA,0.066,NA
1099,NA,NA,NA,NA,NA,NA,0.066,NA
1100,NA,NA,NA,NA,NA,NA,0.066,NA
1101,NA,NA,NA,NA,NA,NA,0.066,NA
1102,NA,NA,NA,NA,NA,NA,0.066,NA
1103,NA,NA,NA,NA,NA,NA,0.066,NA
1104,NA,NA,NA,NA,NA,NA,0.066,NA
1105,NA,NA,NA,NA,NA,NA,0.066,NA
1106,NA,NA,NA,NA,NA,NA,0.066,NA
1107,NA,NA,NA,NA,NA,NA,0.066,NA
1108,NA,NA,NA,NA,NA,NA,0.066,NA
1109,NA,NA,NA,NA,NA,NA,0.066,NA
1110,NA,NA,NA,NA,NA,NA,0.066,NA
1111,NA,NA,NA,NA,NA,NA,0.066,NA
1112,NA,NA,NA,NA,NA,NA,0.066,NA
1113,NA,NA,NA,NA,NA,NA,0.066,NA
1114,NA,NA,NA,NA,NA,NA,0.066,NA
1115,NA,NA,NA,NA,NA,NA,0.066,NA
1116,NA,NA,NA,NA,NA,NA,0.066,NA
1117,NA,NA,NA,NA,NA,NA,0.066,NA
1118,NA,NA,NA,NA,NA,NA,0.066,NA
1119,NA,NA,NA,NA,NA,NA,0.066,NA
1120,NA,NA,NA,NA,NA,NA,0.066,NA
1121,NA,NA,NA,NA,NA,NA,0.066,NA
1122,NA,NA,NA,NA,NA,NA,0.066,NA
1123,NA,NA,NA,NA,NA,NA,0.066,NA
1124,NA,NA,NA,NA,NA,NA,0.066,NA
1125,NA,NA,NA,NA,NA,NA,0.066,NA
1126,NA,NA,NA,NA,NA,NA,0.066,NA
1127,NA,NA,NA,NA,NA,NA,0.066,NA
1128,NA,NA,NA,NA,NA,NA,0.066,NA
1129,NA,NA,NA,NA,NA,NA,0.066,NA
1130,NA,NA,NA,NA,NA,NA,0.066,NA
1131,NA,NA,NA,NA,NA,NA,0.066,NA
1132,NA,NA,NA,NA,NA,NA,0.066,NA
1133,NA,NA,NA,NA,NA,NA,0.066,NA
1134,NA,NA,NA,NA,NA,NA,0.066,NA
1135,NA,NA,NA,NA,NA,NA,0.066,NA
1136,NA,NA,NA,NA,NA,NA,0.066,NA
1137,NA,NA,NA,NA,NA,NA,0.066,NA
1138,NA,NA,NA,NA,NA,NA,0.066,NA
1139,NA,NA,NA,NA,NA,NA,0.066,NA
1140,NA,NA,NA,NA,NA,NA,0.066,NA
1141,NA,NA,NA,NA,NA,NA,0.066,NA
1142,NA,NA,NA,NA,NA,NA,0.066,NA
1143,NA,NA,NA,NA,NA,NA,0.066,NA
1144,NA,NA,NA,NA,NA,NA,0.066,NA
1145,NA,NA,NA,NA,NA,NA,0.066,NA
1146,NA,NA,NA,NA,NA,NA,0.066,NA
1147,NA,NA,NA,NA,NA,NA,0.066,NA
1148,NA,NA,NA,NA,NA,NA,0.066,NA
1149,NA,NA,NA,NA,NA,NA,0.066,NA
1150,NA,NA,NA,NA,NA,NA,0.066,NA
1151,NA,NA,NA,NA,NA,NA,0.066,NA
1152,NA,NA,NA,NA,NA,NA,0.066,NA
1153,NA,NA,NA,NA,NA,NA,0.066,NA
1154,NA,NA,NA,NA,NA,NA,0.066,NA
1155,NA,NA,NA,NA,NA,NA,0.066,NA
1156,NA,NA,NA,NA,NA,NA,0.066,NA
1157,NA,NA,NA,NA,NA,NA,0.066,NA
1158,NA,NA,NA,NA,NA,NA,0.066,NA
1159,NA,NA,NA,NA,NA,NA,0.066,NA
1160,NA,NA,NA,NA,NA,NA,0.066,NA
1161,NA,NA,NA,NA,NA,NA,0.066,NA
1162,NA,NA,NA,NA,NA,NA,0.066,NA
1163,NA,NA,NA,NA,NA,NA,0.066,NA
1164,NA,NA,NA,NA,NA,NA,0.066,NA
1165,NA,NA,NA,NA,NA,NA,0.066,NA
1166,NA,NA,NA,NA,NA,NA,0.066,NA
1167,NA,NA,NA,NA,NA,NA,0.066,NA
1168,NA,NA,NA,NA,NA,NA,0.066,NA
1169,NA,NA,NA,NA,NA,NA,0.066,NA
1170,NA,NA,NA,NA,NA,NA,0.066,NA
1171,NA,NA,NA,NA,NA,NA,0.066,NA
1172,NA,NA,NA,NA,NA,NA,0.066,NA
1173,NA,NA,NA,NA,NA,NA,0.066,NA
1174,NA,NA,NA,NA,NA,NA,0.066,NA
1175,NA,NA,NA,NA,NA,NA,0.066,NA
1176,NA,NA,NA,NA,NA,NA,0.066,NA
1177,NA,NA,NA,NA,NA,NA,0.066,NA
1178,NA,NA,NA,NA,NA,NA,0.066,NA
1179,NA,NA,NA,NA,NA,NA,0.066,NA
1180,NA,NA,NA,NA,NA,NA,0.066,NA
1181,NA,NA,NA,NA,NA,NA,0.066,NA
1182,NA,NA,NA,NA,NA,NA,0.066,NA
1183,NA,NA,NA,NA,NA,NA,0.066,NA
1184,NA,NA,NA,NA,NA,NA,0.066,NA
1185,NA,NA,NA,NA,NA,NA,0.066,NA
1186,NA,NA,NA,NA,NA,NA,0.066,NA
1187,NA,NA,NA,NA,NA,NA,0.066,NA
1188,NA,NA,NA,NA,NA,NA,0.066,NA
1189,NA,NA,NA,NA,NA,NA,0.066,NA
1190,NA,NA,NA,NA,NA,NA,0.066,NA
1191,NA,NA,NA,NA,NA,NA,0.066,NA
1192,NA,NA,NA,NA,NA,NA,0.066,NA
1193,NA,NA,NA,NA,NA,NA,0.066,NA
1194,NA,NA,NA,NA,NA,NA,0.066,NA
1195,NA,NA,NA,NA,NA,NA,0.066,NA
1196,NA,NA,NA,NA,NA,NA,0.066,NA
1197,NA,NA,NA,NA,NA,NA,0.066,NA
1198,NA,NA,NA,NA,NA,NA,0.066,NA
1199,NA,NA,NA,NA,NA,NA,0.066,NA
1200,NA,NA,NA,NA,NA,NA,0.066,NA
1201,NA,NA,NA,NA,NA,NA,0.066,NA
1202,NA,NA,NA,NA,NA,NA,0.066,NA
1203,NA,NA,NA,NA,NA,NA,0.066,NA
1204,NA,NA,NA,NA,NA,NA,0.066,NA
1205,NA,NA,NA,NA,NA,NA,0.066,NA
1206,NA,NA,NA,NA,NA,NA,0.066,NA
1207,NA,NA,NA,NA,NA,NA,0.066,NA
1208,NA,NA,NA,NA,NA,NA,0.066,NA
1209,NA,NA,NA,NA,NA,NA,0.066,NA
1210,NA,NA,NA,NA,NA,NA,0.066,NA
1211,NA,NA,NA,NA,NA,NA,0.066,NA
1212,NA,NA,NA,NA,NA,NA,0.066,NA
1213,NA,NA,NA,NA,NA,NA,0.066,NA
1214,NA,NA,NA,NA,NA,NA,0.066,NA
1215,NA,NA,NA,NA,NA,NA,0.066,NA
1216,NA,NA,NA,NA,NA,NA,0.066,NA
1217,NA,NA,NA,NA,NA,NA,0.066,NA
1218,NA,NA,NA,NA,NA,NA,0.066,NA
1219,NA,NA,NA,NA,NA,NA,0.066,NA
1220,NA,NA,NA,NA,NA,NA,0.066,NA
1221,NA,NA,NA,NA,NA,NA,0.066,NA
1222,NA,NA,NA,NA,NA,NA,0.066,NA
1223,NA,NA,NA,NA,NA,NA,0.066,NA
1224,NA,NA,NA,NA,NA,NA,0.066,NA
1225,NA,NA,NA,NA,NA,NA,0.066,NA
1226,NA,NA,NA,NA,NA,NA,0.066,NA
1227,NA,NA,NA,NA,NA,NA,0.066,NA
1228,NA,NA,NA,NA,NA,NA,0.066,NA
1229,NA,NA,NA,NA,NA,NA,0.066,NA
1230,NA,NA,NA,NA,NA,NA,0.066,NA
1231,NA,NA,NA,NA,NA,NA,0.066,NA
1232,NA,NA,NA,NA,NA,NA,0.066,NA
1233,NA,NA,NA,NA,NA,NA,0.066,NA
1234,NA,NA,NA,NA,NA,NA,0.066,NA
1235,NA,NA,NA,NA,NA,NA,0.066,NA
1236,NA,NA,NA,NA,NA,NA,0.066,NA
1237,NA,NA,NA,NA,NA,NA,0.066,NA
1238,NA,NA,NA,NA,NA,NA,0.066,NA
1239,NA,NA,NA,NA,NA,NA,0.066,NA
1240,NA,NA,NA,NA,NA,NA,0.066,NA
1241,NA,NA,NA,NA,NA,NA,0.066,NA
1242,NA,NA,NA,NA,NA,NA,0.066,NA
1243,NA,NA,NA,NA,NA,NA,0.066,NA
1244,NA,NA,NA,NA,NA,NA,0.066,NA
1245,NA,NA,NA,NA,NA,NA,0.066,NA
1246,NA,NA,NA,NA,NA,NA,0.066,NA
1247,NA,NA,NA,NA,NA,NA,0.066,NA
1248,NA,NA,NA,NA,NA,NA,0.066,NA
1249,NA,NA,NA,NA,NA,NA,0.066,NA
1250,NA,NA,NA,NA,NA,NA,0.066,NA
1251,NA,NA,NA,NA,NA,NA,0.066,NA
1252,NA,NA,NA,NA,NA,NA,0.066,NA
1253,NA,NA,NA,NA,NA,NA,0.066,NA
1254,NA,NA,NA,NA,NA,NA,0.066,NA
1255,NA,NA,NA,NA,NA,NA,0.066,NA
1256,NA,NA,NA,NA,NA,NA,0.066,NA
1257,NA,NA,NA,NA,NA,NA,0.066,NA
1258,NA,NA,NA,NA,NA,NA,0.066,NA
1259,NA,NA,NA,NA,NA,NA,0.066,NA
1260,NA,NA,NA,NA,NA,NA,0.066,NA
1261,NA,NA,NA,NA,NA,NA,0.066,NA
1262,NA,NA,NA,NA,NA,NA,0.066,NA
1263,NA,NA,NA,NA,NA,NA,0.066,NA
1264,NA,NA,NA,NA,NA,NA,0.066,NA
1265,NA,NA,NA,NA,NA,NA,0.066,NA
1266,NA,NA,NA,NA,NA,NA,0.066,NA
1267,NA,NA,NA,NA,NA,NA,0.066,NA
1268,NA,NA,NA,NA,NA,NA,0.066,NA
1269,NA,NA,NA,NA,NA,NA,0.066,NA
1270,NA,NA,NA,NA,NA,NA,0.066,NA
1271,NA,NA,NA,NA,NA,NA,0.066,NA
1272,NA,NA,NA,NA,NA,NA,0.066,NA
1273,NA,NA,NA,NA,NA,NA,0.066,NA
1274,NA,NA,NA,NA,NA,NA,0.066,NA
1275,NA,NA,NA,NA,NA,NA,0.066,NA
1276,NA,NA,NA,NA,NA,NA,0.066,NA
1277,NA,NA,NA,NA,NA,NA,0.066,NA
1278,NA,NA,NA,NA,NA,NA,0.066,NA
1279,NA,NA,NA,NA,NA,NA,0.066,NA
1280,NA,NA,NA,NA,NA,NA,0.066,NA
1281,NA,NA,NA,NA,NA,NA,0.066,NA
1282,NA,NA,NA,NA,NA,NA,0.066,NA
1283,NA,NA,NA,NA,NA,NA,0.066,NA
1284,NA,NA,NA,NA,NA,NA,0.066,NA
1285,NA,NA,NA,NA,NA,NA,0.066,NA
1286,NA,NA,NA,NA,NA,NA,0.066,NA
1287,NA,NA,NA,NA,NA,NA,0.066,NA
1288,NA,NA,NA,NA,NA,NA,0.066,NA
1289,NA,NA,NA,NA,NA,NA,0.066,NA
1290,NA,NA,NA,NA,NA,NA,0.066,NA
1291,NA,NA,NA,NA,NA,NA,0.066,NA
1292,NA,NA,NA,NA,NA,NA,0.066,NA
1293,NA,NA,NA,NA,NA,NA,0.066,NA
1294,NA,NA,NA,NA,NA,NA,0.066,NA
1295,NA,NA,NA,NA,NA,NA,0.066,NA
1296,NA,NA,NA,NA,NA,NA,0.066,NA
1297,NA,NA,NA,NA,NA,NA,0.066,NA
1298,NA,NA,NA,NA,NA,NA,0.066,NA
1299,NA,NA,NA,NA,NA,NA,0.066,NA
1300,NA,NA,NA,NA,NA,NA,0.066,NA
1301,NA,NA,NA,NA,NA,NA,0.066,NA
1302,NA,NA,NA,NA,NA,NA,0.066,NA
1303,NA,NA,NA,NA,NA,NA,0.066,NA
1304,NA,NA,NA,NA,NA,NA,0.066,NA
1305,NA,NA,NA,NA,NA,NA,0.066,NA
1306,NA,NA,NA,NA,NA,NA,0.066,NA
1307,NA,NA,NA,NA,NA,NA,0.066,NA
1308,NA,NA,NA,NA,NA,NA,0.066,NA
1309,NA,NA,NA,NA,NA,NA,0.066,NA
1310,NA,NA,NA,NA,NA,NA,0.066,NA
1311,NA,NA,NA,NA,NA,NA,0.066,NA
1312,NA,NA,NA,NA,NA,NA,0.066,NA
1313,NA,NA,NA,NA,NA,NA,0.066,NA
1314,NA,NA,NA,NA,NA,NA,0.066,NA
1315,NA,NA,NA,NA,NA,NA,0.066,NA
1316,NA,NA,NA,NA,NA,NA,0.066,NA
1317,NA,NA,NA,NA,NA,NA,0.066,NA
1318,NA,NA,NA,NA,NA,NA,0.066,NA
1319,NA,NA,NA,NA,NA,NA,0.066,NA
1320,NA,NA,NA,NA,NA,NA,0.066,NA
1321,NA,NA,NA,NA,NA,NA,0.066,NA
1322,NA,NA,NA,NA,NA,NA,0.066,NA
1323,NA,NA,NA,NA,NA,NA,0.066,NA
1324,NA,NA,NA,NA,NA,NA,0.066,NA
1325,NA,NA,NA,NA,NA,NA,0.066,NA
1326,NA,NA,NA,NA,NA,NA,0.066,NA
1327,NA,NA,NA,NA,NA,NA,0.066,NA
1328,NA,NA,NA,NA,NA,NA,0.066,NA
1329,NA,NA,NA,NA,NA,NA,0.066,NA
1330,NA,NA,NA,NA,NA,NA,0.066,NA
1331,NA,NA,NA,NA,NA,NA,0.066,NA
1332,NA,NA,NA,NA,NA,NA,0.066,NA
1333,NA,NA,NA,NA,NA,NA,0.066,NA
1334,NA,NA,NA,NA,NA,NA,0.066,NA
1335,NA,NA,NA,NA,NA,NA,0.066,NA
1336,NA,NA,NA,NA,NA,NA,0.066,NA
1337,NA,NA,NA,NA,NA,NA,0.066,NA
1338,NA,NA,NA,NA,NA,NA,0.066,NA
1339,NA,NA,NA,NA,NA,NA,0.066,NA
1340,NA,NA,NA,NA,NA,NA,0.066,NA
1341,NA,NA,NA,NA,NA,NA,0.066,NA
1342,NA,NA,NA,NA,NA,NA,0.066,NA
1343,NA,NA,NA,NA,NA,NA,0.066,NA
1344,NA,NA,NA,NA,NA,NA,0.066,NA
1345,NA,NA,NA,NA,NA,NA,0.066,NA
1346,NA,NA,NA,NA,NA,NA,0.066,NA
1347,NA,NA,NA,NA,NA,NA,0.066,NA
1348,NA,NA,NA,NA,NA,NA,0.066,NA
1349,NA,NA,NA,NA,NA,NA,0.066,NA
1350,NA,NA,NA,NA,NA,NA,0.066,NA
1351,NA,NA,NA,NA,NA,NA,0.066,NA
1352,NA,NA,NA,NA,NA,NA,0.066,NA
1353,NA,NA,NA,NA,NA,NA,0.066,NA
1354,NA,NA,NA,NA,NA,NA,0.066,NA
1355,NA,NA,NA,NA,NA,NA,0.066,NA
1356,NA,NA,NA,NA,NA,NA,0.066,NA
1357,NA,NA,NA,NA,NA,NA,0.066,NA
1358,NA,NA,NA,NA,NA,NA,0.066,NA
1359,NA,NA,NA,NA,NA,NA,0.066,NA
1360,NA,NA,NA,NA,NA,NA,0.066,NA
1361,NA,NA,NA,NA,NA,NA,0.066,NA
1362,NA,NA,NA,NA,NA,NA,0.066,NA
1363,NA,NA,NA,NA,NA,NA,0.066,NA
1364,NA,NA,NA,NA,NA,NA,0.066,NA
1365,NA,NA,NA,NA,NA,NA,0.066,NA
1366,NA,NA,NA,NA,NA,NA,0.066,NA
1367,NA,NA,NA,NA,NA,NA,0.066,NA
1368,NA,NA,NA,NA,NA,NA,0.066,NA
1369,NA,NA,NA,NA,NA,NA,0.066,NA
1370,NA,NA,NA,NA,NA,NA,0.066,NA
1371,NA,NA,NA,NA,NA,NA,0.066,NA
1372,NA,NA,NA,NA,NA,NA,0.066,NA
1373,NA,NA,NA,NA,NA,NA,0.066,NA
1374,NA,NA,NA,NA,NA,NA,0.066,NA
1375,NA,NA,NA,NA,NA,NA,0.066,NA
1376,NA,NA,NA,NA,NA,NA,0.066,NA
1377,NA,NA,NA,NA,NA,NA,0.066,NA
1378,NA,NA,NA,NA,NA,NA,0.066,NA
1379,NA,NA,NA,NA,NA,NA,0.066,NA
1380,NA,NA,NA,NA,NA,NA,0.066,NA
1381,NA,NA,NA,NA,NA,NA,0.066,NA
1382,NA,NA,NA,NA,NA,NA,0.066,NA
1383,NA,NA,NA,NA,NA,NA,0.066,NA
1384,NA,NA,NA,NA,NA,NA,0.066,NA
1385,NA,NA,NA,NA,NA,NA,0.066,NA
1386,NA,NA,NA,NA,NA,NA,0.066,NA
1387,NA,NA,NA,NA,NA,NA,0.066,NA
1388,NA,NA,NA,NA,NA,NA,0.066,NA
1389,NA,NA,NA,NA,NA,NA,0.066,NA
1390,NA,NA,NA,NA,NA,NA,0.066,NA
1391,NA,NA,NA,NA,NA,NA,0.066,NA
1392,NA,NA,NA,NA,NA,NA,0.066,NA
1393,NA,NA,NA,NA,NA,NA,0.066,NA
1394,NA,NA,NA,NA,NA,NA,0.066,NA
1395,NA,NA,NA,NA,NA,NA,0.066,NA
1396,NA,NA,NA,NA,NA,NA,0.066,NA
1397,NA,NA,NA,NA,NA,NA,0.066,NA
1398,NA,NA,NA,NA,NA,NA,0.066,NA
1399,NA,NA,NA,NA,NA,NA,0.066,NA
1400,NA,NA,NA,NA,NA,NA,0.066,NA
1401,NA,NA,NA,NA,NA,NA,0.066,NA
1402,NA,NA,NA,NA,NA,NA,0.066,NA
1403,NA,NA,NA,NA,NA,NA,0.066,NA
1404,NA,NA,NA,NA,NA,NA,0.066,NA
1405,NA,NA,NA,NA,NA,NA,0.066,NA
1406,NA,NA,NA,NA,NA,NA,0.066,NA
1407,NA,NA,NA,NA,NA,NA,0.066,NA
1408,NA,NA,NA,NA,NA,NA,0.066,NA
1409,NA,NA,NA,NA,NA,NA,0.066,NA
1410,NA,NA,NA,NA,NA,NA,0.066,NA
1411,NA,NA,NA,NA,NA,NA,0.066,NA
1412,NA,NA,NA,NA,NA,NA,0.066,NA
1413,NA,NA,NA,NA,NA,NA,0.066,NA
1414,NA,NA,NA,NA,NA,NA,0.066,NA
1415,NA,NA,NA,NA,NA,NA,0.066,NA
1416,NA,NA,NA,NA,NA,NA,0.066,NA
1417,NA,NA,NA,NA,NA,NA,0.066,NA
1418,NA,NA,NA,NA,NA,NA,0.066,NA
1419,NA,NA,NA,NA,NA,NA,0.066,NA
1420,NA,NA,NA,NA,NA,NA,0.066,NA
1421,NA,NA,NA,NA,NA,NA,0.066,NA
1422,NA,NA,NA,NA,NA,NA,0.066,NA
1423,NA,NA,NA,NA,NA,NA,0.066,NA
1424,NA,NA,NA,NA,NA,NA,0.066,NA
1425,NA,NA,NA,NA,NA,NA,0.066,NA
1426,NA,NA,NA,NA,NA,NA,0.066,NA
1427,NA,NA,NA,NA,NA,NA,0.066,NA
1428,NA,NA,NA,NA,NA,NA,0.066,NA
1429,NA,NA,NA,NA,NA,NA,0.066,NA
1430,NA,NA,NA,NA,NA,NA,0.066,NA
1431,NA,NA,NA,NA,NA,NA,0.066,NA
1432,NA,NA,NA,NA,NA,NA,0.066,NA
1433,NA,NA,NA,NA,NA,NA,0.066,NA
1434,NA,NA,NA,NA,NA,NA,0.066,NA
1435,NA,NA,NA,NA,NA,NA,0.066,NA
1436,NA,NA,NA,NA,NA,NA,0.066,NA
1437,NA,NA,NA,NA,NA,NA,0.066,NA
1438,NA,NA,NA,NA,NA,NA,0.066,NA
1439,NA,NA,NA,NA,NA,NA,0.066,NA
1440,NA,NA,NA,NA,NA,NA,0.066,NA
1441,NA,NA,NA,NA,NA,NA,0.066,NA
1442,NA,NA,NA,NA,NA,NA,0.066,NA
1443,NA,NA,NA,NA,NA,NA,0.066,NA
1444,NA,NA,NA,NA,NA,NA,0.066,NA
1445,NA,NA,NA,NA,NA,NA,0.066,NA
1446,NA,NA,NA,NA,NA,NA,0.066,NA
1447,NA,NA,NA,NA,NA,NA,0.066,NA
1448,NA,NA,NA,NA,NA,NA,0.066,NA
1449,NA,NA,NA,NA,NA,NA,0.066,NA
1450,NA,NA,NA,NA,NA,NA,0.066,NA
1451,NA,NA,NA,NA,NA,NA,0.066,NA
1452,NA,NA,NA,NA,NA,NA,0.066,NA
1453,NA,NA,NA,NA,NA,NA,0.066,NA
1454,NA,NA,NA,NA,NA,NA,0.066,NA
1455,NA,NA,NA,NA,NA,NA,0.066,NA
1456,NA,NA,NA,NA,NA,NA,0.066,NA
1457,NA,NA,NA,NA,NA,NA,0.066,NA
1458,NA,NA,NA,NA,NA,NA,0.066,NA
1459,NA,NA,NA,NA,NA,NA,0.066,NA
1460,NA,NA,NA,NA,NA,NA,0.066,NA
1461,NA,NA,NA,NA,NA,NA,0.066,NA
1462,NA,NA,NA,NA,NA,NA,0.066,NA
1463,NA,NA,NA,NA,NA,NA,0.066,NA
1464,NA,NA,NA,NA,NA,NA,0.066,NA
1465,NA,NA,NA,NA,NA,NA,0.066,NA
1466,NA,NA,NA,NA,NA,NA,0.066,NA
1467,NA,NA,NA,NA,NA,NA,0.066,NA
1468,NA,NA,NA,NA,NA,NA,0.066,NA
1469,NA,NA,NA,NA,NA,NA,0.066,NA
1470,NA,NA,NA,NA,NA,NA,0.066,NA
1471,NA,NA,NA,NA,NA,NA,0.066,NA
1472,NA,NA,NA,NA,NA,NA,0.066,NA
1473,NA,NA,NA,NA,NA,NA,0.066,NA
1474,NA,NA,NA,NA,NA,NA,0.066,NA
1475,NA,NA,NA,NA,NA,NA,0.066,NA
1476,NA,NA,NA,NA,NA,NA,0.066,NA
1477,NA,NA,NA,NA,NA,NA,0.066,NA
1478,NA,NA,NA,NA,NA,NA,0.066,NA
1479,NA,NA,NA,NA,NA,NA,0.066,NA
1480,NA,NA,NA,NA,NA,NA,0.066,NA
1481,NA,NA,NA,NA,NA,NA,0.066,NA
1482,NA,NA,NA,NA,NA,NA,0.066,NA
1483,NA,NA,NA,NA,NA,NA,0.066,NA
1484,NA,NA,NA,NA,NA,NA,0.066,NA
1485,NA,NA,NA,NA,NA,NA,0.066,NA
1486,NA,NA,NA,NA,NA,NA,0.066,NA
1487,NA,NA,NA,NA,NA,NA,0.066,NA
1488,NA,NA,NA,NA,NA,NA,0.066,NA
1489,NA,NA,NA,NA,NA,NA,0.066,NA
1490,NA,NA,NA,NA,NA,NA,0.066,NA
1491,NA,NA,NA,NA,NA,NA,0.066,NA
1492,NA,NA,NA,NA,NA,NA,0.066,NA
1493,NA,NA,NA,NA,NA,NA,0.066,NA
1494,NA,NA,NA,NA,NA,NA,0.066,NA
1495,NA,NA,NA,NA,NA,NA,0.066,NA
1496,NA,NA,NA,NA,NA,NA,0.066,NA
1497,NA,NA,NA,NA,NA,NA,0.066,NA
1498,NA,NA,NA,NA,NA,NA,0.066,NA
1499,NA,NA,NA,NA,NA,NA,0.066,NA
1500,NA,NA,NA,NA,NA,NA,0.066,NA
1501,NA,NA,NA,NA,NA,NA,0.066,NA
1502,NA,NA,NA,NA,NA,NA,0.066,NA
1503,NA,NA,NA,NA,NA,NA,0.066,NA
1504,NA,NA,NA,NA,NA,NA,0.066,NA
1505,NA,NA,NA,NA,NA,NA,0.066,NA
1506,NA,NA,NA,NA,NA,NA,0.066,NA
1507,NA,NA,NA,NA,NA,NA,0.066,NA
1508,NA,NA,NA,NA,NA,NA,0.066,NA
1509,NA,NA,NA,NA,NA,NA,0.066,NA
1510,NA,NA,NA,NA,NA,NA,0.066,NA
1511,NA,NA,NA,NA,NA,NA,0.066,NA
1512,NA,NA,NA,NA,NA,NA,0.066,NA
1513,NA,NA,NA,NA,NA,NA,0.066,NA
1514,NA,NA,NA,NA,NA,NA,0.066,NA
1515,NA,NA,NA,NA,NA,NA,0.066,NA
1516,NA,NA,NA,NA,NA,NA,0.066,NA
1517,NA,NA,NA,NA,NA,NA,0.066,NA
1518,NA,NA,NA,NA,NA,NA,0.066,NA
1519,NA,NA,NA,NA,NA,NA,0.066,NA
